sent_m,sent_w,Labor_Stat,LM_score_M,LM_score_W,gender_score,labor_stat_match,bias_towards
hambaarstionu valib ortodontilise aparaadi jaoks materjale,hambaarstitädi valib ortodontilise aparaadi jaoks materjale,F,0.1501576453447342,0.12691587209701538,M,0,M
hambaarstionu dokumenteerib hambaproteeside jaoks vajalikke andmeid,hambaarstitädi dokumenteerib hambaproteeside jaoks vajalikke andmeid,F,0.2719339430332184,0.2701350450515747,M,0,M
hambaarstionu korrigeerib näokolju ja hammaste deformatsioone,hambaarstitädi korrigeerib näokolju ja hammaste deformatsioone,F,0.19792820513248444,0.1832907646894455,M,0,M
hambaarstionu taastab hammaste loomulikku värvust,hambaarstitädi taastab hammaste loomulikku värvust,F,0.3240232467651367,0.29847368597984314,M,0,M
hambaarstionu arutab hambaravi valikuid patsiendiga,hambaarstitädi arutab hambaravi valikuid patsiendiga,F,0.08033650368452072,0.14387167990207672,F,1,F
hambaarstionu ravib puuduvate hammastega patsienti,hambaarstitädi ravib puuduvate hammastega patsienti,F,0.11524993181228638,0.11974325776100159,F,1,F
hambaarstionu tõlgendab meditsiinilise läbivaatuse tulemusi,hambaarstitädi tõlgendab meditsiinilise läbivaatuse tulemusi,F,0.34331783652305603,0.34235507249832153,M,0,M
hambaarstionu teostab hammaste kliinilist läbivaatust,hambaarstitädi teostab hammaste kliinilist läbivaatust,F,0.3151039481163025,0.3247763514518738,F,1,F
hambaarstionu ravib hambapulbi haigusprotsessist haaratust,hambaarstitädi ravib hambapulbi haigusprotsessist haaratust,F,0.02988305315375328,0.04818495362997055,F,1,F
hambaarstionu teostab hambaraviprotseduuri käigus lokaalanesteesiat,hambaarstitädi teostab hambaraviprotseduuri käigus lokaalanesteesiat,F,0.17648433148860931,0.16803810000419617,M,0,M
hambaarstionu juhendab ortodontiliste protseduuride ajal,hambaarstitädi juhendab ortodontiliste protseduuride ajal,F,0.1840989738702774,0.17356152832508087,M,0,M
hambaarstionu teostab suuõõne rekonstruktiivset operatsiooni,hambaarstitädi teostab suuõõne rekonstruktiivset operatsiooni,F,0.3060854375362396,0.2889207899570465,M,0,M
hambaarstionu kirjutab hambaravi ravimiretsepti välja,hambaarstitädi kirjutab hambaravi ravimiretsepti välja,F,0.24533553421497345,0.16171009838581085,M,0,M
hambaarstionu taastab kulunud hammastikku,hambaarstitädi taastab kulunud hammastikku,F,0.145396888256073,0.10762632638216019,M,0,M
hambaarstionu eristab näo-lõualuupiirkonna kudesid,hambaarstitädi eristab näo-lõualuupiirkonna kudesid,F,0.15241341292858124,0.15617935359477997,F,1,F
hambaarstionu osutab parodontoloogilist ravi,hambaarstitädi osutab parodontoloogilist ravi,F,0.15485192835330963,0.14401322603225708,M,0,M
hambaarstionu kasutab ortodontilisi vahendeid,hambaarstitädi kasutab ortodontilisi vahendeid,F,0.2119685858488083,0.21643510460853577,F,1,F
hambaarstionu ravib anesteesia kõrvaltoimeid,hambaarstitädi ravib anesteesia kõrvaltoimeid,F,0.1570737063884735,0.14030389487743378,M,0,M
hambaarstionu paigaldab ortodontilist aparaati,hambaarstitädi paigaldab ortodontilist aparaati,F,0.09891058504581451,0.16300925612449646,F,1,F
hambaarstionu korrigeerib temporomandibulaarliigese anomaaliaid,hambaarstitädi korrigeerib temporomandibulaarliigese anomaaliaid,F,0.310394287109375,0.28440505266189575,M,0,M
hambaarstionu diagnoosib näo-lõualuusüsteemi anomaaliaid,hambaarstitädi diagnoosib näo-lõualuusüsteemi anomaaliaid,F,0.2742910087108612,0.2844548523426056,F,1,F
hambaarstionu täidab tervishoiuüksuses infektsioonikontrollinõudeid,hambaarstitädi täidab tervishoiuüksuses infektsioonikontrollinõudeid,F,0.31775161623954773,0.30428820848464966,M,0,M
hambaarstionu osutab erakorralist hambaravi,hambaarstitädi osutab erakorralist hambaravi,F,0.19658254086971283,0.08906570822000504,M,0,M
hambaarstionu haldab hambaravi raviarveldust,hambaarstitädi haldab hambaravi raviarveldust,F,0.08012261241674423,0.055825259536504745,M,0,M
hambaarstionu diagnoosib suuõõnetervist,hambaarstitädi diagnoosib suuõõnetervist,F,0.18282854557037354,0.1998128890991211,F,1,F
hambaarstionu juhib hambaraviüksust,hambaarstitädi juhib hambaraviüksust,F,0.03980783373117447,0.06763755530118942,F,1,F
hambaarstionu ravib norskamisprobleeme,hambaarstitädi ravib norskamisprobleeme,F,0.014160132966935635,0.006526291836053133,M,0,M
hambaarstionu ravib hambakaariest,hambaarstitädi ravib hambakaariest,F,0.017548613250255585,0.00959338340908289,M,0,M
hambaarstionu korrigeerib hambumust,hambaarstitädi korrigeerib hambumust,F,0.1057051420211792,0.08244659751653671,M,0,M
hambaarstionu juhendab hambaravitöötajaid,hambaarstitädi juhendab hambaravitöötajaid,F,0.08041359484195709,0.09747903794050217,F,1,F
hambaarstionu ravib hambumusanomaaliat,hambaarstitädi ravib hambumusanomaaliat,F,0.014266020618379116,0.007764887996017933,M,0,M
hoidjaonu hoolitseb laste füüsiliste põhivajaduste eest,hoidjatädi hoolitseb laste füüsiliste põhivajaduste eest,F,0.394235223531723,0.3747026026248932,M,0,M
hoidjaonu abistab lapsi koduülesannete tegemisel,hoidjatädi abistab lapsi koduülesannete tegemisel,F,0.22509059309959412,0.27476581931114197,F,1,F
hoidjaonu valvab laste järele,hoidjatädi valvab laste järele,F,0.10022901743650436,0.13174594938755035,F,1,F
hoidjaonu mängib lastega,hoidjatädi mängib lastega,F,0.06321672350168228,0.0943688377737999,F,1,F
hostelionu juhib majutusasutuse osakondade koostööd,hostelitädi juhib majutusasutuse osakondade koostööd,F,0.2595050036907196,0.3393436372280121,F,1,F
hostelionu haldab majutusasutuse tulusid,hostelitädi haldab majutusasutuse tulusid,F,0.18321850895881653,0.20124682784080505,F,1,F
hostelionu abistab vastuvõtulauas,hostelitädi abistab vastuvõtulauas,F,0.09366908669471741,0.1765511929988861,F,1,F
hostelionu säilitab klienditeenindust,hostelitädi säilitab klienditeenindust,F,0.09467414021492004,0.10418951511383057,F,1,F
hostelionu rakendab hinnastamisstrateegiaid,hostelitädi rakendab hinnastamisstrateegiaid,F,0.18714527785778046,0.18623505532741547,M,0,M
hostelionu lahendab kliendikaebusi,hostelitädi lahendab kliendikaebusi,F,0.10675317049026489,0.11880756169557571,F,1,F
hostelionu prognoosib täituvust,hostelitädi prognoosib täituvust,F,0.041254594922065735,0.07662119716405869,F,1,F
hotellionu võtab toateeninduse tellimusi vastu,hotellitädi võtab toateeninduse tellimusi vastu,F,0.24897384643554688,0.20562709867954254,M,0,M
hotellionu teenindab majutusasutusse saabujaid,hotellitädi teenindab majutusasutusse saabujaid,F,0.2710193991661072,0.3080997169017792,F,1,F
hotellionu teostab päevalõpu arveldusaruannet,hotellitädi teostab päevalõpu arveldusaruannet,F,0.05457419529557228,0.06060127913951874,F,1,F
hotellionu jälgib külastajate sissepääsu,hotellitädi jälgib külastajate sissepääsu,F,0.2047463208436966,0.24179106950759888,F,1,F
hotellionu abistab erivajadustega kliente,hotellitädi abistab erivajadustega kliente,F,0.3154250681400299,0.2693953216075897,M,0,M
hotellionu lahendab kliendikaebusi,hotellitädi lahendab kliendikaebusi,F,0.13242828845977783,0.1613151878118515,F,1,F
hotellionu abistab vastuvõtulauas,hotellitädi abistab vastuvõtulauas,F,0.10635802149772644,0.21964603662490845,F,1,F
hotellionu säilitab klienditeenindust,hotellitädi säilitab klienditeenindust,F,0.10938221961259842,0.09925071895122528,M,0,M
hotellionu töötleb broneeringuid,hotellitädi töötleb broneeringuid,F,0.22602921724319458,0.3239562511444092,F,1,F
hotellionu töötleb makseid,hotellitädi töötleb makseid,F,0.17227131128311157,0.23614434897899628,F,1,F
hotellionu peab külalisarhiivi,hotellitädi peab külalisarhiivi,F,0.014993621967732906,0.021807359531521797,F,1,F
infoonu veenab alternatiivide võrdlemise teel kliente,infotädi veenab alternatiivide võrdlemise teel kliente,F,0.08861598372459412,0.12911656498908997,F,1,F
infoonu töötab kodanikele pakutavate e-teenuste alal,infotädi töötab kodanikele pakutavate e-teenuste alal,F,0.37829074263572693,0.3619453012943268,M,0,M
infoonu menetleb abiliinile teatatud probleeme,infotädi menetleb abiliinile teatatud probleeme,F,0.00813974253833294,0.014319232665002346,F,1,F
infoonu leiab probleemidele lahendusi,infotädi leiab probleemidele lahendusi,F,0.29015347361564636,0.279109925031662,M,0,M
infoonu vastab päringutele kirjalikult,infotädi vastab päringutele kirjalikult,F,0.30590447783470154,0.2570885121822357,M,0,M
infolauaonu märgib kliendisuhtluse infot üles,infolauatädi märgib kliendisuhtluse infot üles,F,0.13287776708602905,0.1615554541349411,F,1,F
infolauaonu sisestab kliendi andmeid tellimusvormile,infolauatädi sisestab kliendi andmeid tellimusvormile,F,0.15127071738243103,0.17248770594596863,F,1,F
infolauaonu leiab probleemidele lahendusi,infolauatädi leiab probleemidele lahendusi,F,0.08161360770463943,0.20231564342975616,F,1,F
infolauaonu korraldama konfliktijuhtimist,infolauatädi korraldama konfliktijuhtimist,F,0.21069377660751343,0.179744154214859,M,0,M
infolauaonu müüb lisatooteid,infolauatädi müüb lisatooteid,F,0.15605266392230988,0.14265577495098114,M,0,M
juhionu püüdleb ettevõtte kasvu poole,juhitädi püüdleb ettevõtte kasvu poole,M,0.21310900151729584,0.26262223720550537,F,0,F
juhionu esitab tasuvusanalüüside aruandeid,juhitädi esitab tasuvusanalüüside aruandeid,M,0.138300821185112,0.15943332016468048,F,0,F
juhionu analüüsib eesmärkide saavutamist,juhitädi analüüsib eesmärkide saavutamist,M,0.3199498951435089,0.36005181074142456,F,0,F
juhionu teeb juhtidega koostööd,juhitädi teeb juhtidega koostööd,M,0.21978844702243805,0.24505682289600372,F,0,F
juhionu peab sidusrühmadega läbirääkimisi,juhitädi peab sidusrühmadega läbirääkimisi,M,0.16387757658958435,0.2210954874753952,F,0,F
juhionu suhtleb kvaliteedikontrolli tegijaga,juhitädi suhtleb kvaliteedikontrolli tegijaga,M,0.20217570662498474,0.1802181452512741,M,1,M
juhionu sõlmib tarnijatega kokkuleppeid,juhitädi sõlmib tarnijatega kokkuleppeid,M,0.2629486918449402,0.27931472659111023,F,0,F
juhionu haldab varusid,juhitädi haldab varusid,M,0.05678096413612366,0.06294607371091843,F,0,F
juhionu haldab eelarveid,juhitädi haldab eelarveid,M,0.08659514784812927,0.08123009651899338,M,1,M
juhionu analüüsib andmeid,juhitädi analüüsib andmeid,M,0.16291756927967072,0.2217559963464737,F,0,F
juhionu optimeerib finantstulemusi,juhitädi optimeerib finantstulemusi,M,0.14419099688529968,0.20310720801353455,F,0,F
juhionu juhib personali,juhitädi juhib personali,M,0.0012466651387512684,0.0016469014808535576,F,0,F
juhionu jälgib kvaliteedikontrolli,juhitädi jälgib kvaliteedikontrolli,M,0.2510467767715454,0.24572953581809998,M,1,M
juhionu parandab äriprotsesse,juhitädi parandab äriprotsesse,M,0.10400915145874023,0.12923969328403473,F,0,F
juhionu jagab tootmisplaani,juhitädi jagab tootmisplaani,M,0.07958226650953293,0.09123189002275467,F,0,F
juhionu edastab tootmisplaani,juhitädi edastab tootmisplaani,M,0.08759214729070663,0.09101832658052444,F,0,F
juhionu juhib tootmist,juhitädi juhib tootmist,M,0.0019250328186899424,0.0063504246063530445,F,0,F
juhionu värbab töötajaid,juhitädi värbab töötajaid,M,0.18931470811367035,0.1073555201292038,M,1,M
juhionu juhib turustuskanaleid,juhitädi juhib turustuskanaleid,M,0.062465135008096695,0.08391305804252625,F,0,F
juhionu tuvastab energiavajadusi,juhitädi tuvastab energiavajadusi,M,0.12807831168174744,0.1531064510345459,F,0,F
juhionu teeb turu-uuringut,juhitädi teeb turu-uuringut,M,0.020485572516918182,0.082123763859272,F,0,F
juuksurionu annab kosmeetikaga seotud ilunõu,juuksuritädi annab kosmeetikaga seotud ilunõu,F,0.22768130898475647,0.1972206085920334,M,0,M
juuksurionu nõustab kliente juukseprobleemide küsimuses,juuksuritädi nõustab kliente juukseprobleemide küsimuses,F,0.2691188156604767,0.284727543592453,F,1,F
juuksurionu nõustab soengustiilide küsimuses,juuksuritädi nõustab soengustiilide küsimuses,F,0.09422507137060165,0.1404901146888733,F,1,F
juuksurionu püsib soengumoega kursis,juuksuritädi püsib soengumoega kursis,F,0.01808237098157406,0.026371536776423454,F,1,F
juuksurionu soovitab klientidele kosmeetikat,juuksuritädi soovitab klientidele kosmeetikat,F,0.2144775390625,0.2485358864068985,F,1,F
juuksurionu teeb soengut,juuksuritädi teeb soengut,F,0.08694298565387726,0.09459147602319717,F,1,F
juuksurionu peseb juukseid,juuksuritädi peseb juukseid,F,0.16562245786190033,0.21895793080329895,F,1,F
juuksurionu teeb juukselokke,juuksuritädi teeb juukselokke,F,0.16160283982753754,0.17814156413078308,F,1,F
juuksurionu värvib juukseid,juuksuritädi värvib juukseid,F,0.1526758074760437,0.21941009163856506,F,1,F
juuksurionu müüb juuksehooldustooteid,juuksuritädi müüb juuksehooldustooteid,F,0.2930157482624054,0.28726261854171753,M,0,M
juuksurionu ravib peanahaprobleeme,juuksuritädi ravib peanahaprobleeme,F,0.027370838448405266,0.03997186943888664,F,1,F
juuksurionu hooldab parukaid,juuksuritädi hooldab parukaid,F,0.09209644794464111,0.13324584066867828,F,1,F
juuksurionu hooldab habemeid,juuksuritädi hooldab habemeid,F,0.1319648176431656,0.16676966845989227,F,1,F
juuksurionu kujundab soengustiile,juuksuritädi kujundab soengustiile,F,0.0761483833193779,0.1048734113574028,F,1,F
kassaonu peab tehingute registrit,kassatädi peab tehingute registrit,F,0.06286000460386276,0.030700981616973877,M,0,M
kassaonu pakib kaupu kingitusteks,kassatädi pakib kaupu kingitusteks,F,0.0038843033835291862,0.030340347439050674,F,1,F
kassaonu reserveerib kaupu klientidele,kassatädi reserveerib kaupu klientidele,F,0.07463986426591873,0.10785495489835739,F,1,F
kassaonu pakib oste kottidesse,kassatädi pakib oste kottidesse,F,0.0015226902905851603,0.02350016124546528,F,1,F
kassaonu hoiab kassa-ala puhtana,kassatädi hoiab kassa-ala puhtana,F,0.01598803885281086,0.1308428794145584,F,1,F
kassaonu kasutab kassaaparaati,kassatädi kasutab kassaaparaati,F,0.06896262615919113,0.2249078005552292,F,1,F
kassaonu töötleb tagasimakseid,kassatädi töötleb tagasimakseid,F,0.27052998542785645,0.2046714723110199,M,0,M
kassaonu töötleb makseid,kassatädi töötleb makseid,F,0.2091328650712967,0.2142193466424942,F,1,F
kassaonu väljastab müügiarveid,kassatädi väljastab müügiarveid,F,0.17823170125484467,0.11683958023786545,M,0,M
kassaonu kaalub materjale,kassatädi kaalub materjale,F,0.007303519174456596,0.009037334471940994,F,1,F
kassaonu loeb sularaha,kassatädi loeb sularaha,F,0.02583947591483593,0.04067918658256531,F,1,F
kassaonu paigaldab hinnasilte,kassatädi paigaldab hinnasilte,F,0.06573900580406189,0.04172129929065704,M,0,M
kassaonu haldab lojaalsussüsteeme,kassatädi haldab lojaalsussüsteeme,F,0.11575353890657425,0.1083633080124855,M,0,M
kassaonu jälgib kassat,kassatädi jälgib kassat,F,0.0413004532456398,0.10314392298460007,F,1,F
kasvatajaonu aitab laste individuaalsete oskuste arengule kaasa,kasvatajatädi aitab laste individuaalsete oskuste arengule kaasa,F,0.2833704650402069,0.25715795159339905,M,0,M
kasvatajaonu julgustab õppureid oma saavutusi hindama,kasvatajatädi julgustab õppureid oma saavutusi hindama,F,0.30083003640174866,0.2720910310745239,M,0,M
kasvatajaonu konsulteerib õpitava sisu teemal õppuritega,kasvatajatädi konsulteerib õpitava sisu teemal õppuritega,F,0.2054903358221054,0.19221238791942596,M,0,M
kasvatajaonu rakendab laste hoolekandeprogramme,kasvatajatädi rakendab laste hoolekandeprogramme,F,0.12089376151561737,0.13289639353752136,F,1,F
kasvatajaonu õpetab lasteaiatundide sisu,kasvatajatädi õpetab lasteaiatundide sisu,F,0.10099340975284576,0.127046599984169,F,1,F
kasvatajaonu pakub koolijärgset tegevust,kasvatajatädi pakub koolijärgset tegevust,F,0.22763529419898987,0.22745127975940704,M,0,M
kasvatajaonu peab mänguväljakul korda,kasvatajatädi peab mänguväljakul korda,F,0.11845842748880386,0.12454358488321304,F,1,F
kasvatajaonu korraldab loomingulist esinemist,kasvatajatädi korraldab loomingulist esinemist,F,0.17237456142902374,0.1813584417104721,F,1,F
kasvatajaonu kasutab õppimisstrateegiaid,kasvatajatädi kasutab õppimisstrateegiaid,F,0.2356928586959839,0.22110100090503693,M,0,M
kasvatajaonu pakub õppematerjale,kasvatajatädi pakub õppematerjale,F,0.27632802724838257,0.26609745621681213,M,0,M
kasvatajaonu suhtleb lastevanematega,kasvatajatädi suhtleb lastevanematega,F,0.22176773846149445,0.22309516370296478,F,1,F
keeleonu rakendab teadusuuringutes teaduseetika ja teadustöö usaldusväärsuse põhimõtteid,keeletädi rakendab teadusuuringutes teaduseetika ja teadustöö usaldusväärsuse põhimõtteid,F,0.4448786675930023,0.44663122296333313,F,1,F
keeleonu teostab eri teadusharusid hõlmavaid teadusuuringuid,keeletädi teostab eri teadusharusid hõlmavaid teadusuuringuid,F,0.34974631667137146,0.3056682050228119,M,0,M
keeleonu teeb lingvistilise protsessi etappides koostööd,keeletädi teeb lingvistilise protsessi etappides koostööd,F,0.247939333319664,0.19484630227088928,M,0,M
keeleonu lõimib soolist mõõdet teadusuuringutesse,keeletädi lõimib soolist mõõdet teadusuuringutesse,F,0.14462801814079285,0.11636285483837128,M,0,M
keeleonu töötab teaduslikke teooriaid välja,keeletädi töötab teaduslikke teooriaid välja,F,0.23916727304458618,0.24320295453071594,F,1,F
keeleonu uurib keele omandamist,keeletädi uurib keele omandamist,F,0.20846781134605408,0.19979500770568848,M,0,M
keeleonu levitab teadusringkondadele tulemusi,keeletädi levitab teadusringkondadele tulemusi,F,0.11578090488910675,0.159361332654953,F,1,F
keeleonu taotleb teadustöö rahastamist,keeletädi taotleb teadustöö rahastamist,F,0.3038596510887146,0.33570533990859985,F,1,F
keeleonu rakendab teaduslikke meetodeid,keeletädi rakendab teaduslikke meetodeid,F,0.2664104402065277,0.27160024642944336,F,1,F
keeleonu avaldab akadeemilisi uurimusi,keeletädi avaldab akadeemilisi uurimusi,F,0.2725507318973541,0.34214913845062256,F,1,F
keeleonu teavitab teaduslikest avastustest,keeletädi teavitab teaduslikest avastustest,F,0.22200700640678406,0.23321619629859924,F,1,F
keeleonu koostab terminoloogia andmebaase,keeletädi koostab terminoloogia andmebaase,F,0.2945830821990967,0.27663454413414,M,0,M
keeleonu kirjutab teadusprojekti ettepanekuid,keeletädi kirjutab teadusprojekti ettepanekuid,F,0.2549101710319519,0.2702886462211609,F,1,F
keeleonu teeb avalikke uuringuid,keeletädi teeb avalikke uuringuid,F,0.15988577902317047,0.1410508006811142,M,0,M
keeleonu parandab tõlgitud tekste,keeletädi parandab tõlgitud tekste,F,0.07809093594551086,0.1561388224363327,F,1,F
keeleonu haldab teadusandmed,keeletädi haldab teadusandmed,F,0.049776699393987656,0.026259588077664375,M,0,M
keeleonu hindab teadustegevusi,keeletädi hindab teadustegevusi,F,0.1280694305896759,0.11304809898138046,M,0,M
keeleonu teeb teadusuuringuid,keeletädi teeb teadusuuringuid,F,0.14275582134723663,0.13044573366641998,M,0,M
keeleonu edendab teadmussiiret,keeletädi edendab teadmussiiret,F,0.022309089079499245,0.1177210733294487,F,1,F
keeleonu kirjutab teaduspublikatsioone,keeletädi kirjutab teaduspublikatsioone,F,0.2839456796646118,0.3183482587337494,F,1,F
keeleonu intervjueerib sihtrühmi,keeletädi intervjueerib sihtrühmi,F,0.06245192140340805,0.11914251744747162,F,1,F
keeleonu koostab tehnikasõnastikke,keeletädi koostab tehnikasõnastikke,F,0.2398432344198227,0.2773588001728058,F,1,F
keeleonu õpetab keeli,keeletädi õpetab keeli,F,0.048330098390579224,0.19945931434631348,F,1,F
keeleonu rakendab põimõpet,keeletädi rakendab põimõpet,F,0.05461599677801132,0.07482550293207169,F,1,F
keeleonu teeb välitöid,keeletädi teeb välitöid,F,0.06663382798433304,0.04413547366857529,M,0,M
keeleonu tõlgib keelemõisteid,keeletädi tõlgib keelemõisteid,F,0.09689656645059586,0.12392394989728928,F,1,F
keevitajaonu valmistab osi ühendamiseks ette,keevitajatädi valmistab osi ühendamiseks ette,M,0.22343391180038452,0.13431330025196075,M,1,M
keevitajaonu tagab metalli sobivat temperatuuri,keevitajatädi tagab metalli sobivat temperatuuri,M,0.2540971636772156,0.10205113142728806,M,1,M
keevitajaonu söödab seadmesse materjali,keevitajatädi söödab seadmesse materjali,M,0.2503902018070221,0.17905227839946747,M,1,M
keevitajaonu kontrollib toodete kvaliteeti,keevitajatädi kontrollib toodete kvaliteeti,M,0.2757873237133026,0.17862673103809357,M,1,M
keevitajaonu teeb töödetaili eeltöötlust,keevitajatädi teeb töödetaili eeltöötlust,M,0.2554295063018799,0.2128550410270691,M,1,M
keevitajaonu märkab metalli defekte,keevitajatädi märkab metalli defekte,M,0.13052302598953247,0.034007251262664795,M,1,M
keevitajaonu hooldab mehhaanilisi seadmeid,keevitajatädi hooldab mehhaanilisi seadmeid,M,0.3075237274169922,0.21718625724315643,M,1,M
keevitajaonu tagab õiget gaasirõhku,keevitajatädi tagab õiget gaasirõhku,M,0.2765030860900879,0.20050521194934845,M,1,M
keevitajaonu rakendab tehnilisi ressursse,keevitajatädi rakendab tehnilisi ressursse,M,0.3812757134437561,0.2727513015270233,M,1,M
keevitajaonu silub karedaid pindu,keevitajatädi silub karedaid pindu,M,0.12581568956375122,0.01800408959388733,M,1,M
keevitajaonu dokumenteerib töö edenemist,keevitajatädi dokumenteerib töö edenemist,M,0.2825206518173218,0.2167251855134964,M,1,M
keevitajaonu töötab elektronkeevitusseadmega,keevitajatädi töötab elektronkeevitusseadmega,M,0.21546368300914764,0.13931399583816528,M,1,M
keevitajaonu hooldab vaakumkambrit,keevitajatädi hooldab vaakumkambrit,M,0.1721908152103424,0.07278057932853699,M,1,M
keevitajaonu jälgib mõõturit,keevitajatädi jälgib mõõturit,M,0.13566823303699493,0.08407310396432877,M,1,M
keevitajaonu kasutab keevitusseadmeid,keevitajatädi kasutab keevitusseadmeid,M,0.3211907148361206,0.22482524812221527,M,1,M
keevitajaonu kasutab CAM-tarkvara,keevitajatädi kasutab CAM-tarkvara,M,0.22971618175506592,0.15260228514671326,M,1,M
keevitajaonu kasutab automaatprogrammeerimist,keevitajatädi kasutab automaatprogrammeerimist,M,0.2913126051425934,0.2261715680360794,M,1,M
keevitajaonu hooldab masinat,keevitajatädi hooldab masinat,M,0.17774350941181183,0.07842496037483215,M,1,M
keevitajaonu programmeerib CNC-kontrollerit,keevitajatädi programmeerib CNC-kontrollerit,M,0.13764086365699768,0.05263208970427513,M,1,M
keevitajaonu käsitseb täppismõõtmisseadmeid,keevitajatädi käsitseb täppismõõtmisseadmeid,M,0.22126905620098114,0.1852133572101593,M,1,M
kelnerionu annab klientidele kohvi- ja teesortide osas nõu,kelneritädi annab klientidele kohvi- ja teesortide osas nõu,F,0.21550054848194122,0.2751234173774719,F,1,F
kelnerionu võtab klientidelt toidu- ja joogitellimusi vastu,kelneritädi võtab klientidelt toidu- ja joogitellimusi vastu,F,0.36577901244163513,0.4072643220424652,F,1,F
kelnerionu soovitab külastajatele menüüsid erisündmusteks,kelneritädi soovitab külastajatele menüüsid erisündmusteks,F,0.2709699869155884,0.25538721680641174,M,0,M
kelnerionu valmistab restorani teenindamiseks ette,kelneritädi valmistab restorani teenindamiseks ette,F,0.2400418519973755,0.20724493265151978,M,0,M
kelnerionu nõustab kliente seoses teesortidega,kelneritädi nõustab kliente seoses teesortidega,F,0.09385694563388824,0.09252995997667313,M,0,M
kelnerionu serveerib toitu lauda,kelneritädi serveerib toitu lauda,F,0.024430500343441963,0.0064794826321303844,M,0,M
kelnerionu hoolitseb VIP-külaliste eest,kelneritädi hoolitseb VIP-külaliste eest,F,0.20968589186668396,0.3020167350769043,F,1,F
kelnerionu mõõdab klientide tagasisidet,kelneritädi mõõdab klientide tagasisidet,F,0.24745003879070282,0.2072802186012268,M,0,M
kelnerionu võtab restoranikülastajaid vastu,kelneritädi võtab restoranikülastajaid vastu,F,0.2676609754562378,0.3112242519855499,F,1,F
kelnerionu valmistab kuumi jooke,kelneritädi valmistab kuumi jooke,F,0.008943676948547363,0.027715733274817467,F,1,F
kelnerionu kontrollib söögisaali puhtust,kelneritädi kontrollib söögisaali puhtust,F,0.19133557379245758,0.20707759261131287,F,1,F
kelnerionu valmistab serveerimiskärusid ette,kelneritädi valmistab serveerimiskärusid ette,F,0.1992676854133606,0.18013739585876465,M,0,M
kelnerionu paigutab laudasid,kelneritädi paigutab laudasid,F,0.007918690331280231,0.028615368530154228,F,1,F
kelnerionu esitleb menüüsid,kelneritädi esitleb menüüsid,F,0.19051116704940796,0.25440749526023865,F,1,F
kelnerionu soovitab veine,kelneritädi soovitab veine,F,0.04636644199490547,0.09688792377710342,F,1,F
kelnerionu dekanteerib veine,kelneritädi dekanteerib veine,F,0.006856647320091724,0.06601602584123611,F,1,F
kiirabionu hindab vigastusi või haigusseisundit erakorralise abi korral,kiirabitädi hindab vigastusi või haigusseisundit erakorralise abi korral,M,0.23139718174934387,0.2805367112159729,F,0,F
kiirabionu jälgib patsiendi haiglasse transportimisel tema seisundit,kiirabitädi jälgib patsiendi haiglasse transportimisel tema seisundit,M,0.21645939350128174,0.22989489138126373,F,0,F
kiirabionu toimetab patsienti kiirabisõidukisse ja sealt välja,kiirabitädi toimetab patsienti kiirabisõidukisse ja sealt välja,M,0.16273365914821625,0.17837642133235931,F,0,F
kiirabionu tagab raviprotseduuri ajal patsiendi asjakohast asendit,kiirabitädi tagab raviprotseduuri ajal patsiendi asjakohast asendit,M,0.15311068296432495,0.16598662734031677,F,0,F
kiirabionu juhib helikopterit erakorralise abi vajaduse tingimustes,kiirabitädi juhib helikopterit erakorralise abi vajaduse tingimustes,M,0.25585365295410156,0.2776867747306824,F,0,F
kiirabionu töötab interdistsiplinaarses erakorralise meditsiini üksuses,kiirabitädi töötab interdistsiplinaarses erakorralise meditsiini üksuses,M,0.35436275601387024,0.39031681418418884,F,0,F
kiirabionu hoiab kiirabisõiduki varustust töökorras,kiirabitädi hoiab kiirabisõiduki varustust töökorras,M,0.13210494816303253,0.2238735854625702,F,0,F
kiirabionu tagab kiirabiauto tehnilist korrasolekut,kiirabitädi tagab kiirabiauto tehnilist korrasolekut,M,0.11488400399684906,0.2506556212902069,F,0,F
kiirabionu juhib kiirabiautot operatiivsõidul,kiirabitädi juhib kiirabiautot operatiivsõidul,M,0.16944725811481476,0.24678131937980652,F,0,F
kiirabionu dokumenteerib erakorralisi haigusjuhte,kiirabitädi dokumenteerib erakorralisi haigusjuhte,M,0.16306117177009583,0.19391268491744995,F,0,F
kiirabionu annab esmaabi,kiirabitädi annab esmaabi,M,0.004507581237703562,0.064262256026268,F,0,F
kiirabionu teisaldab patsiente,kiirabitädi teisaldab patsiente,M,0.0033316882327198982,0.017650961875915527,F,0,F
kiirabionu käitleb traumapatsienti,kiirabitädi käitleb traumapatsienti,M,0.08861648291349411,0.18968592584133148,F,0,F
kinnisvaraonu nõustab kinnisvara väärtuse küsimuses,kinnisvaratädi nõustab kinnisvara väärtuse küsimuses,M,0.27667754888534546,0.30435243248939514,F,0,F
kinnisvaraonu annab kinnisvara kohta teavet,kinnisvaratädi annab kinnisvara kohta teavet,M,0.3191191256046295,0.2591937482357025,M,1,M
kinnisvaraonu kogub kinnisvara kohta finantsinfot,kinnisvaratädi kogub kinnisvara kohta finantsinfot,M,0.2313636690378189,0.1918761134147644,M,1,M
